EmployeeID,Date,UnitsProduced,Defects,Attendance,OvertimeHours
19,2024-01-03,114,9,1,3
19,2024-01-04,149,2,1,2
19,2024-01-05,79,0,1,1
19,2024-01-06,96,4,1,3
19,2024-01-07,78,9,1,1
19,2024-01-08,59,6,1,1
19,2024-01-09,146,2,1,3
19,2024-01-10,68,5,0,1
19,2024-01-11,67,6,1,0
19,2024-01-12,105,6,1,2
19,2024-01-13,102,2,1,0
19,2024-01-14,116,5,0,3
19,2024-01-15,109,3,1,3
19,2024-01-16,123,6,1,2
19,2024-01-17,61,0,1,3
19,2024-01-18,100,9,1,1
19,2024-01-19,107,5,1,3
19,2024-01-20,89,2,1,3
19,2024-01-21,98,4,1,3
19,2024-01-22,120,4,1,2
19,2024-01-23,109,2,1,0
19,2024-01-24,149,4,1,3
19,2024-01-25,65,5,1,2
19,2024-01-26,142,7,1,1
19,2024-01-27,64,4,1,2
19,2024-01-28,104,2,1,2
19,2024-01-29,102,7,1,0
19,2024-01-30,104,7,0,0
19,2024-01-31,88,2,1,1
19,2024-02-01,125,8,1,2
19,2024-02-02,50,6,1,0
19,2024-02-03,64,6,1,3
19,2024-02-04,60,0,1,1
19,2024-02-05,104,0,1,0
19,2024-02-06,77,5,1,3
19,2024-02-07,62,6,1,1
19,2024-02-08,104,5,1,3
19,2024-02-09,108,5,0,3
19,2024-02-10,116,8,1,1
19,2024-02-11,110,2,1,3
19,2024-02-12,70,7,0,3
19,2024-02-13,141,3,1,1
19,2024-02-14,73,6,1,2
19,2024-02-15,84,9,0,1
19,2024-02-16,114,8,1,3
19,2024-02-17,56,8,0,0
19,2024-02-18,66,7,1,3
19,2024-02-19,50,2,1,3
19,2024-02-20,89,7,1,1
19,2024-02-21,143,6,1,1
19,2024-02-22,119,8,1,1
19,2024-02-23,79,7,1,2
19,2024-02-24,117,2,0,0
19,2024-02-25,65,6,0,1
19,2024-02-26,147,9,0,2
19,2024-02-27,66,4,1,0
19,2024-02-28,79,3,1,0
19,2024-02-29,81,1,1,2
19,2024-03-01,57,0,1,1
19,2024-03-02,97,1,1,0
19,2024-03-03,117,8,1,3
19,2024-03-04,106,7,1,0
19,2024-03-05,86,8,1,0
19,2024-03-06,139,9,1,0
19,2024-03-07,99,1,0,0
19,2024-03-08,100,3,0,3
19,2024-03-09,76,3,1,0
19,2024-03-10,149,4,1,3
19,2024-03-11,89,1,1,0
19,2024-03-12,62,1,1,3
19,2024-03-13,70,0,1,0
19,2024-03-14,100,6,1,1
19,2024-03-15,76,2,1,2
19,2024-03-16,60,9,1,1
19,2024-03-17,104,5,1,2
19,2024-03-18,128,3,1,0
19,2024-03-19,80,1,0,1
19,2024-03-20,88,5,1,3
19,2024-03-21,69,0,1,0
19,2024-03-22,123,4,1,2
19,2024-03-23,56,7,1,2
19,2024-03-24,78,0,1,1
19,2024-03-25,76,9,1,1
19,2024-03-26,121,5,1,2
19,2024-03-27,149,5,1,3
19,2024-03-28,125,4,1,3
19,2024-03-29,133,6,1,0
19,2024-03-30,92,4,1,2
19,2024-03-31,82,0,1,1
20,2024-01-01,66,0,1,0
20,2024-01-02,97,4,0,0
20,2024-01-03,140,2,1,0
20,2024-01-04,114,9,1,2
20,2024-01-05,123,2,1,3
20,2024-01-06,96,7,1,3
20,2024-01-07,110,6,1,1
20,2024-01-08,61,0,1,0
20,2024-01-09,136,1,1,0
20,2024-01-10,132,3,1,1
20,2024-01-11,100,5,1,2
20,2024-01-12,54,8,1,2
20,2024-01-13,125,4,1,3
20,2024-01-14,119,1,1,2
20,2024-01-15,147,0,1,0
20,2024-01-16,93,9,1,3
20,2024-01-17,141,8,1,1
20,2024-01-18,82,9,1,3
20,2024-01-19,82,7,0,2
20,2024-01-20,136,0,1,2
20,2024-01-21,97,5,1,3
20,2024-01-22,78,1,0,2
20,2024-01-23,79,7,1,3
20,2024-01-24,107,5,1,3
20,2024-01-25,115,5,1,2
20,2024-01-26,65,7,1,2
20,2024-01-27,85,7,1,0
20,2024-01-28,80,1,1,3
20,2024-01-29,68,5,1,2
20,2024-01-30,67,6,1,0
20,2024-01-31,149,2,1,2
20,2024-02-01,120,6,1,0
20,2024-02-02,95,9,1,0
20,2024-02-03,74,2,1,0
20,2024-02-04,58,5,0,2
20,2024-02-05,137,7,1,1
20,2024-02-06,63,5,1,3
20,2024-02-07,102,0,1,0
20,2024-02-08,96,8,1,2
20,2024-02-09,51,2,1,3
20,2024-02-10,60,7,1,2
20,2024-02-11,134,6,1,1
20,2024-02-12,107,7,1,0
20,2024-02-13,113,4,1,0
20,2024-02-14,140,6,1,3
20,2024-02-15,84,7,1,0
20,2024-02-16,50,5,1,3
20,2024-02-17,109,0,1,3
20,2024-02-18,76,6,1,3
20,2024-02-19,57,2,1,2
20,2024-02-20,83,6,1,3
20,2024-02-21,79,8,1,1
20,2024-02-22,62,8,1,0
20,2024-02-23,109,0,1,3
20,2024-02-24,106,8,1,2
20,2024-02-25,136,8,1,3
20,2024-02-26,73,9,1,0
20,2024-02-27,109,3,1,2
20,2024-02-28,50,2,1,3
20,2024-02-29,95,8,1,2
20,2024-03-01,103,8,0,1
20,2024-03-02,98,9,1,0
20,2024-03-03,88,7,1,0
20,2024-03-04,128,6,1,1
20,2024-03-05,142,9,1,3
20,2024-03-06,137,4,1,2
20,2024-03-07,72,0,1,0
20,2024-03-08,94,3,1,1
20,2024-03-09,105,2,0,0
20,2024-03-10,103,3,1,1
20,2024-03-11,79,8,1,1
20,2024-03-12,143,4,1,1
20,2024-03-13,56,4,1,2
20,2024-03-14,88,6,1,3
20,2024-03-15,135,6,1,3
20,2024-03-16,117,6,1,0
20,2024-03-17,74,1,1,3
20,2024-03-18,123,2,0,3
20,2024-03-19,125,6,1,0
20,2024-03-20,141,8,1,0
20,2024-03-21,128,2,1,1
20,2024-03-22,137,9,0,3
20,2024-03-23,71,9,1,2
20,2024-03-24,137,6,1,3
20,2024-03-25,120,3,1,3
20,2024-03-26,103,0,1,0
20,2024-03-27,62,7,1,3
20,2024-03-28,136,2,1,0
20,2024-03-29,91,2,1,2
20,2024-03-30,60,4,1,3
20,2024-03-31,77,4,1,1
21,2024-01-01,106,5,1,1
21,2024-01-02,106,1,1,3
21,2024-01-03,109,6,1,1
21,2024-01-04,71,5,0,2
21,2024-01-05,96,8,1,0
21,2024-01-06,137,3,1,1
21,2024-01-07,112,5,1,3
21,2024-01-08,89,3,1,0
21,2024-01-09,131,7,1,3
21,2024-01-10,75,6,1,2
21,2024-01-11,114,8,1,1
21,2024-01-12,141,9,1,3
21,2024-01-13,51,8,1,1
21,2024-01-14,67,8,1,0
21,2024-01-15,53,8,1,3
21,2024-01-16,82,5,1,1
21,2024-01-17,121,8,1,0
21,2024-01-18,143,4,0,2
21,2024-01-19,134,5,0,3
21,2024-01-20,115,2,1,0
21,2024-01-21,134,3,1,0
21,2024-01-22,80,8,1,1
21,2024-01-23,130,5,1,1
21,2024-01-24,62,0,1,2
21,2024-01-25,53,4,0,1
21,2024-01-26,118,3,1,2
21,2024-01-27,89,2,1,2
21,2024-01-28,116,0,1,2
21,2024-01-29,113,7,1,3
21,2024-01-30,92,6,1,2
21,2024-01-31,95,6,1,3
21,2024-02-01,116,1,1,1
21,2024-02-02,55,5,1,2
21,2024-02-03,80,1,1,0
21,2024-02-04,91,2,1,3
21,2024-02-05,121,2,0,2
21,2024-02-06,142,8,1,3
21,2024-02-07,110,7,1,2
21,2024-02-08,88,2,1,2
21,2024-02-09,80,6,1,0
21,2024-02-10,53,6,1,3
21,2024-02-11,72,6,1,2
21,2024-02-12,114,4,1,2
21,2024-02-13,71,3,1,0
21,2024-02-14,142,6,1,3
21,2024-02-15,101,6,1,0
21,2024-02-16,120,2,1,1
21,2024-02-17,50,9,1,3
21,2024-02-18,118,9,1,3
21,2024-02-19,143,9,1,3
21,2024-02-20,131,1,1,0
21,2024-02-21,82,3,1,3
21,2024-02-22,88,9,1,1
21,2024-02-23,60,0,1,2
21,2024-02-24,122,9,1,1
21,2024-02-25,85,8,1,2
21,2024-02-26,79,0,1,0
21,2024-02-27,65,8,1,3
21,2024-02-28,121,3,1,1
21,2024-02-29,86,9,1,0
21,2024-03-01,121,3,1,3
21,2024-03-02,120,1,1,3
21,2024-03-03,52,0,1,3
21,2024-03-04,143,9,1,2
21,2024-03-05,93,7,1,1
21,2024-03-06,55,7,1,3
21,2024-03-07,135,1,1,0
21,2024-03-08,107,0,1,2
21,2024-03-09,91,5,1,3
21,2024-03-10,113,3,1,2
21,2024-03-11,140,3,1,0
21,2024-03-12,130,0,1,2
21,2024-03-13,58,1,1,3
21,2024-03-14,53,3,1,0
21,2024-03-15,58,2,1,2
21,2024-03-16,63,9,1,2
21,2024-03-17,55,6,1,1
21,2024-03-18,147,2,1,3
21,2024-03-19,115,4,1,0
21,2024-03-20,60,5,1,0
21,2024-03-21,54,6,1,2
21,2024-03-22,82,6,1,3
21,2024-03-23,120,6,1,3
21,2024-03-24,80,2,1,2
21,2024-03-25,138,6,1,0
21,2024-03-26,56,6,1,0
21,2024-03-27,107,1,1,3
21,2024-03-28,65,9,1,2
21,2024-03-29,124,6,1,0
21,2024-03-30,61,2,1,1
21,2024-03-31,93,3,1,1
22,2024-01-01,141,8,1,3
22,2024-01-02,90,5,0,0
22,2024-01-03,95,5,1,1
22,2024-01-04,64,3,1,2
22,2024-01-05,57,1,0,2
22,2024-01-06,138,5,1,1
22,2024-01-07,133,9,1,3
22,2024-01-08,135,8,1,2
22,2024-01-09,133,2,1,1
22,2024-01-10,66,1,1,0
22,2024-01-11,83,5,1,1
22,2024-01-12,50,9,1,2
22,2024-01-13,116,0,1,1
22,2024-01-14,114,8,1,1
22,2024-01-15,79,7,1,3
22,2024-01-16,146,1,1,2
22,2024-01-17,149,5,1,1
22,2024-01-18,71,3,1,3
22,2024-01-19,83,0,1,2
22,2024-01-20,79,4,1,2
22,2024-01-21,59,1,1,1
22,2024-01-22,137,6,1,1
22,2024-01-23,97,1,1,1
22,2024-01-24,139,3,1,2
22,2024-01-25,118,1,1,0
22,2024-01-26,134,6,1,1
22,2024-01-27,123,4,1,0
22,2024-01-28,147,9,1,3
22,2024-01-29,86,1,1,2
22,2024-01-30,145,9,1,3
22,2024-01-31,139,5,1,0
22,2024-02-01,74,7,1,0
22,2024-02-02,111,2,1,1
22,2024-02-03,91,0,1,1
22,2024-02-04,147,3,1,0
22,2024-02-05,144,8,1,0
22,2024-02-06,119,0,1,3
22,2024-02-07,111,4,1,2
22,2024-02-08,99,0,1,3
22,2024-02-09,95,2,1,0
22,2024-02-10,54,7,1,0
22,2024-02-11,143,6,1,0
22,2024-02-12,56,2,0,2
22,2024-02-13,132,1,0,3
22,2024-02-14,112,4,1,0
22,2024-02-15,60,7,1,3
22,2024-02-16,124,3,1,1
22,2024-02-17,144,9,1,0
22,2024-02-18,138,2,1,1
22,2024-02-19,95,2,1,2
22,2024-02-20,119,0,1,2
22,2024-02-21,56,7,1,0
22,2024-02-22,104,9,1,0
22,2024-02-23,66,0,1,0
22,2024-02-24,90,1,1,3
22,2024-02-25,97,4,1,0
22,2024-02-26,50,3,1,2
22,2024-02-27,102,0,1,0
22,2024-02-28,87,6,1,2
22,2024-02-29,136,8,1,0
22,2024-03-01,103,0,1,3
22,2024-03-02,132,2,1,2
22,2024-03-03,93,4,1,2
22,2024-03-04,63,0,0,3
22,2024-03-05,119,6,1,2
22,2024-03-06,141,7,1,0
22,2024-03-07,125,6,1,0
22,2024-03-08,90,3,1,0
22,2024-03-09,147,5,1,1
22,2024-03-10,82,9,1,2
22,2024-03-11,132,5,1,0
22,2024-03-12,145,6,1,2
22,2024-03-13,83,1,1,2
22,2024-03-14,139,9,1,1
22,2024-03-15,117,8,1,0
22,2024-03-16,87,6,1,0
22,2024-03-17,139,2,1,3
22,2024-03-18,70,0,1,1
22,2024-03-19,93,2,1,2
22,2024-03-20,80,5,0,0
22,2024-03-21,133,3,1,1
22,2024-03-22,91,0,1,3
22,2024-03-23,125,3,1,0
22,2024-03-24,97,4,1,0
22,2024-03-25,99,5,0,3
22,2024-03-26,125,5,1,3
22,2024-03-27,146,9,1,2
22,2024-03-28,102,9,1,2
22,2024-03-29,58,1,1,0
22,2024-03-30,78,4,1,3
22,2024-03-31,128,4,1,0
23,2024-01-01,108,2,1,0
23,2024-01-02,87,0,1,0
23,2024-01-03,104,8,1,3
23,2024-01-04,128,4,1,3
23,2024-01-05,119,5,1,2
23,2024-01-06,99,0,0,3
23,2024-01-07,132,4,0,0
23,2024-01-08,97,4,1,0
23,2024-01-09,104,9,1,1
23,2024-01-10,80,5,1,3
23,2024-01-11,50,2,1,1
23,2024-01-12,128,5,1,1
23,2024-01-13,134,2,1,3
23,2024-01-14,138,4,1,0
23,2024-01-15,91,8,1,3
23,2024-01-16,53,0,1,2
23,2024-01-17,72,2,1,0
23,2024-01-18,63,2,1,3
23,2024-01-19,69,3,1,1
23,2024-01-20,141,8,0,3
23,2024-01-21,140,4,1,3
23,2024-01-22,117,0,1,1
23,2024-01-23,55,3,1,0
23,2024-01-24,60,1,1,3
23,2024-01-25,144,3,1,0
23,2024-01-26,75,7,1,1
23,2024-01-27,126,0,1,0
23,2024-01-28,54,9,1,2
23,2024-01-29,66,3,1,3
23,2024-01-30,122,9,1,2
23,2024-01-31,101,5,1,1
23,2024-02-01,123,1,0,2
23,2024-02-02,121,2,1,3
23,2024-02-03,130,6,1,1
23,2024-02-04,120,6,0,3
23,2024-02-05,134,7,1,1
23,2024-02-06,107,4,1,0
23,2024-02-07,133,4,1,1
23,2024-02-08,105,5,1,2
23,2024-02-09,50,8,1,1
23,2024-02-10,76,5,0,1
23,2024-02-11,84,9,1,3
23,2024-02-12,133,0,1,1
23,2024-02-13,106,9,1,2
23,2024-02-14,86,0,1,0
23,2024-02-15,63,9,1,1
23,2024-02-16,96,7,1,3
23,2024-02-17,116,2,1,2
23,2024-02-18,60,7,1,0
23,2024-02-19,75,4,1,0
23,2024-02-20,77,1,1,0
23,2024-02-21,73,5,1,0
23,2024-02-22,106,7,1,3
23,2024-02-23,135,3,1,0
23,2024-02-24,79,4,1,0
23,2024-02-25,78,3,1,2
23,2024-02-26,89,8,1,3
23,2024-02-27,115,4,1,1
23,2024-02-28,59,1,1,3
23,2024-02-29,109,4,0,0
23,2024-03-01,89,3,1,2
23,2024-03-02,86,7,1,0
23,2024-03-03,136,2,1,2
23,2024-03-04,120,6,1,1
23,2024-03-05,104,6,1,0
23,2024-03-06,102,9,1,1
23,2024-03-07,78,5,1,1
23,2024-03-08,105,1,1,2
23,2024-03-09,137,5,1,2
23,2024-03-10,64,6,1,2
23,2024-03-11,117,3,0,2
23,2024-03-12,83,3,1,3
23,2024-03-13,134,8,1,1
23,2024-03-14,105,5,1,1
23,2024-03-15,136,3,1,1
23,2024-03-16,64,0,0,2
23,2024-03-17,140,0,1,2
23,2024-03-18,145,9,1,1
23,2024-03-19,97,9,1,1
23,2024-03-20,62,7,1,2
23,2024-03-21,67,2,1,2
23,2024-03-22,79,1,1,1
23,2024-03-23,115,0,1,0
23,2024-03-24,107,2,1,2
23,2024-03-25,128,5,1,3
23,2024-03-26,85,5,1,1
23,2024-03-27,149,8,1,1
23,2024-03-28,79,2,1,2
23,2024-03-29,96,3,1,2
23,2024-03-30,123,2,1,2
23,2024-03-31,119,9,1,1
24,2024-01-01,119,3,1,0
24,2024-01-02,133,1,1,1
24,2024-01-03,62,6,0,2
24,2024-01-04,72,5,1,1
24,2024-01-05,66,2,1,1
24,2024-01-06,92,2,1,1
24,2024-01-07,98,8,1,2
24,2024-01-08,144,4,1,0
24,2024-01-09,119,7,1,2
24,2024-01-10,62,0,1,3
24,2024-01-11,138,0,1,3
24,2024-01-12,91,0,1,0
24,2024-01-13,78,3,1,1
24,2024-01-14,128,3,1,2
24,2024-01-15,86,2,0,2
24,2024-01-16,61,2,1,2
24,2024-01-17,137,1,0,1
24,2024-01-18,82,3,1,3
24,2024-01-19,51,9,1,1
24,2024-01-20,90,6,1,2
24,2024-01-21,109,8,1,2
24,2024-01-22,86,9,1,2
24,2024-01-23,132,8,1,1
24,2024-01-24,91,2,1,2
24,2024-01-25,50,7,1,3
24,2024-01-26,131,5,1,2
24,2024-01-27,53,7,1,2
24,2024-01-28,120,8,1,0
24,2024-01-29,141,4,1,3
24,2024-01-30,112,6,1,2
24,2024-01-31,134,4,1,0
24,2024-02-01,112,6,1,2
24,2024-02-02,52,0,1,3
24,2024-02-03,53,4,1,1
24,2024-02-04,51,3,1,2
24,2024-02-05,133,8,1,0
24,2024-02-06,113,4,1,1
24,2024-02-07,145,6,1,2
24,2024-02-08,106,1,1,2
24,2024-02-09,60,1,1,0
24,2024-02-10,93,4,1,2
24,2024-02-11,143,5,1,2
24,2024-02-12,145,0,1,1
24,2024-02-13,111,7,1,0
24,2024-02-14,122,3,1,1
24,2024-02-15,141,4,1,3
24,2024-02-16,72,4,1,3
24,2024-02-17,146,7,1,0
24,2024-02-18,118,9,1,3
24,2024-02-19,78,9,1,3
24,2024-02-20,139,9,0,0
24,2024-02-21,60,4,1,3
24,2024-02-22,69,4,0,3
24,2024-02-23,60,4,1,0
24,2024-02-24,80,0,0,3
24,2024-02-25,113,5,1,2
24,2024-02-26,63,9,1,1
24,2024-02-27,109,5,1,2
24,2024-02-28,75,5,1,3
24,2024-02-29,108,6,0,3
24,2024-03-01,126,7,1,2
24,2024-03-02,57,3,0,1
24,2024-03-03,99,6,1,2
24,2024-03-04,51,7,1,1
24,2024-03-05,111,8,0,3
24,2024-03-06,57,0,1,3
24,2024-03-07,70,8,1,0
24,2024-03-08,125,7,1,3
24,2024-03-09,54,8,0,1
24,2024-03-10,138,0,1,2
24,2024-03-11,95,7,1,1
24,2024-03-12,108,1,1,2
24,2024-03-13,97,5,1,1
24,2024-03-14,99,1,1,2
24,2024-03-15,81,7,1,0
24,2024-03-16,148,0,1,3
24,2024-03-17,65,4,1,0
24,2024-03-18,105,9,1,1
24,2024-03-19,140,5,1,1
24,2024-03-20,140,3,1,0
24,2024-03-21,111,1,1,0
24,2024-03-22,68,8,1,0
24,2024-03-23,128,7,1,1
24,2024-03-24,105,2,1,3
24,2024-03-25,96,8,0,1
24,2024-03-26,78,8,1,3
24,2024-03-27,80,2,1,2
24,2024-03-28,72,2,1,3
24,2024-03-29,50,3,1,0
24,2024-03-30,74,9,1,1
24,2024-03-31,50,0,1,1
25,2024-01-01,146,5,1,2
25,2024-01-02,89,9,1,0
25,2024-01-03,110,9,1,0
25,2024-01-04,104,6,1,2
25,2024-01-05,84,8,1,0
25,2024-01-06,52,7,1,0
25,2024-01-07,75,7,1,3
25,2024-01-08,109,3,1,3
25,2024-01-09,88,3,0,1
25,2024-01-10,91,9,1,1
25,2024-01-11,112,6,1,1
25,2024-01-12,138,2,1,3
25,2024-01-13,71,9,1,0
25,2024-01-14,131,9,1,1
25,2024-01-15,128,5,1,0
25,2024-01-16,61,7,1,1
25,2024-01-17,69,4,1,0
25,2024-01-18,52,0,1,1
25,2024-01-19,64,8,0,3
25,2024-01-20,122,9,1,0
25,2024-01-21,105,9,0,1
25,2024-01-22,59,3,1,2
25,2024-01-23,109,8,1,3
25,2024-01-24,86,9,1,1
25,2024-01-25,105,3,1,2
25,2024-01-26,100,3,1,2
25,2024-01-27,79,5,1,0
25,2024-01-28,81,7,1,1
25,2024-01-29,59,1,1,3
25,2024-01-30,104,6,0,3
25,2024-01-31,59,1,0,1
25,2024-02-01,92,8,1,3
25,2024-02-02,112,6,1,2
25,2024-02-03,67,7,1,2
25,2024-02-04,112,0,1,2
25,2024-02-05,91,6,1,2
25,2024-02-06,148,2,1,3
25,2024-02-07,127,5,1,0
25,2024-02-08,149,2,1,2
25,2024-02-09,87,6,1,0
25,2024-02-10,135,7,1,1
25,2024-02-11,76,0,1,0
25,2024-02-12,54,9,1,3
25,2024-02-13,92,0,1,0
25,2024-02-14,135,1,1,2
25,2024-02-15,82,9,1,3
25,2024-02-16,77,1,1,3
25,2024-02-17,95,0,1,2
25,2024-02-18,116,6,1,2
25,2024-02-19,87,6,1,2
25,2024-02-20,128,0,1,1
25,2024-02-21,83,5,0,2
25,2024-02-22,147,1,1,3
25,2024-02-23,91,9,0,1
25,2024-02-24,66,8,1,1
25,2024-02-25,138,3,1,1
25,2024-02-26,78,0,1,0
25,2024-02-27,134,9,0,1
25,2024-02-28,97,7,0,3
25,2024-02-29,132,7,0,3
25,2024-03-01,63,4,1,1
25,2024-03-02,58,7,0,0
25,2024-03-03,75,4,1,0
25,2024-03-04,145,4,1,1
25,2024-03-05,119,8,1,2
25,2024-03-06,72,7,1,0
25,2024-03-07,83,2,1,3
25,2024-03-08,66,8,1,3
25,2024-03-09,64,7,1,1
25,2024-03-10,110,2,1,2
25,2024-03-11,123,1,1,3
25,2024-03-12,58,0,1,1
25,2024-03-13,88,3,1,3
25,2024-03-14,56,6,1,2
25,2024-03-15,89,4,0,1
25,2024-03-16,52,3,1,0
25,2024-03-17,69,2,1,0
25,2024-03-18,128,9,1,1
25,2024-03-19,98,1,1,3
25,2024-03-20,121,8,1,1
25,2024-03-21,135,5,1,2
25,2024-03-22,123,4,1,2
25,2024-03-23,144,0,1,1
25,2024-03-24,58,4,1,3
25,2024-03-25,115,2,1,0
25,2024-03-26,132,5,1,0
25,2024-03-27,90,1,1,2
25,2024-03-28,64,9,1,1
25,2024-03-29,99,4,0,3
25,2024-03-30,102,0,1,3
25,2024-03-31,87,6,0,1
26,2024-01-01,58,0,1,3
26,2024-01-02,52,6,1,2
26,2024-01-03,141,7,1,3
26,2024-01-04,126,3,0,3
26,2024-01-05,103,7,1,1
26,2024-01-06,111,6,1,3
26,2024-01-07,113,9,1,3
26,2024-01-08,92,0,1,3
26,2024-01-09,100,9,1,1
26,2024-01-10,74,8,1,3
26,2024-01-11,119,6,1,0
26,2024-01-12,137,8,1,2
26,2024-01-13,145,3,1,1
26,2024-01-14,106,0,1,2
26,2024-01-15,92,1,1,0
26,2024-01-16,51,7,0,1
26,2024-01-17,115,7,1,1
26,2024-01-18,149,8,1,0
26,2024-01-19,121,3,1,1
26,2024-01-20,119,9,0,0
26,2024-01-21,70,3,1,0
26,2024-01-22,145,2,1,2
26,2024-01-23,92,0,1,0
26,2024-01-24,145,2,1,2
26,2024-01-25,99,7,1,0
26,2024-01-26,131,4,1,0
26,2024-01-27,149,2,1,0
26,2024-01-28,67,4,1,0
26,2024-01-29,58,8,1,1
26,2024-01-30,92,9,1,2
26,2024-01-31,77,9,1,2
26,2024-02-01,125,0,0,3
26,2024-02-02,69,8,1,3
26,2024-02-03,60,9,1,1
26,2024-02-04,138,9,1,1
26,2024-02-05,113,1,0,3
26,2024-02-06,136,0,1,2
26,2024-02-07,82,8,1,2
26,2024-02-08,73,0,0,2
26,2024-02-09,93,3,1,0
26,2024-02-10,56,0,1,3
26,2024-02-11,95,8,1,0
26,2024-02-12,65,1,0,3
26,2024-02-13,105,4,1,1
26,2024-02-14,103,4,1,1
26,2024-02-15,60,7,1,3
26,2024-02-16,124,2,1,2
26,2024-02-17,131,5,1,2
26,2024-02-18,116,9,1,3
26,2024-02-19,95,3,1,0
26,2024-02-20,128,9,1,0
26,2024-02-21,112,1,0,3
26,2024-02-22,131,7,1,0
26,2024-02-23,120,6,1,3
26,2024-02-24,53,0,1,1
26,2024-02-25,57,1,1,2
26,2024-02-26,96,3,0,2
26,2024-02-27,146,1,0,2
26,2024-02-28,82,3,1,0
26,2024-02-29,141,1,1,0
26,2024-03-01,145,7,1,1
26,2024-03-02,121,0,1,1
26,2024-03-03,122,2,1,0
26,2024-03-04,112,5,1,0
26,2024-03-05,56,0,1,0
26,2024-03-06,63,1,0,1
26,2024-03-07,77,1,1,0
26,2024-03-08,103,9,0,3
26,2024-03-09,108,0,1,1
26,2024-03-10,133,0,1,0
26,2024-03-11,129,7,1,2
26,2024-03-12,77,3,1,3
26,2024-03-13,54,2,1,0
26,2024-03-14,100,2,1,3
26,2024-03-15,139,9,1,2
26,2024-03-16,52,0,1,1
26,2024-03-17,100,5,1,2
26,2024-03-18,126,4,1,3
26,2024-03-19,148,6,1,3
26,2024-03-20,89,6,1,1
26,2024-03-21,91,4,1,3
26,2024-03-22,61,5,1,0
26,2024-03-23,85,5,1,2
26,2024-03-24,131,0,1,2
26,2024-03-25,113,5,1,2
26,2024-03-26,118,5,1,0
26,2024-03-27,86,5,1,0
26,2024-03-28,63,1,0,3
26,2024-03-29,56,1,1,3
26,2024-03-30,147,6,1,1
26,2024-03-31,71,6,1,1
27,2024-01-01,58,1,1,2
27,2024-01-02,54,6,1,0
27,2024-01-03,112,2,1,0
27,2024-01-04,83,9,1,3
27,2024-01-05,52,6,0,2
27,2024-01-06,140,9,1,3
27,2024-01-07,115,5,1,2
27,2024-01-08,142,2,1,3
27,2024-01-09,137,0,1,3
27,2024-01-10,55,6,1,1
27,2024-01-11,60,5,1,0
27,2024-01-12,60,8,1,2
27,2024-01-13,81,2,1,2
27,2024-01-14,101,0,0,0
27,2024-01-15,84,6,1,2
27,2024-01-16,105,0,1,0
27,2024-01-17,141,5,1,3
27,2024-01-18,61,5,1,2
27,2024-01-19,56,2,1,0
27,2024-01-20,107,2,1,0
27,2024-01-21,88,9,0,3
27,2024-01-22,64,4,1,0
27,2024-01-23,126,3,0,2
27,2024-01-24,100,9,1,1
27,2024-01-25,117,6,0,3
27,2024-01-26,128,0,1,3
27,2024-01-27,118,3,1,1
27,2024-01-28,113,6,1,3
27,2024-01-29,105,2,1,3
27,2024-01-30,141,8,1,1
27,2024-01-31,70,6,1,1
27,2024-02-01,65,3,1,0
27,2024-02-02,93,3,1,2
27,2024-02-03,118,0,1,3
27,2024-02-04,78,8,1,2
27,2024-02-05,53,0,1,1
27,2024-02-06,109,8,0,3
27,2024-02-07,115,9,1,1
27,2024-02-08,122,9,1,2
27,2024-02-09,90,0,0,3
27,2024-02-10,123,8,1,2
27,2024-02-11,137,7,1,1
27,2024-02-12,62,5,1,3
27,2024-02-13,84,1,1,3
27,2024-02-14,96,6,1,0
27,2024-02-15,97,7,1,3
27,2024-02-16,124,3,1,0
27,2024-02-17,93,0,1,2
27,2024-02-18,114,3,1,1
27,2024-02-19,102,1,1,1
27,2024-02-20,90,4,1,2
27,2024-02-21,112,2,0,3
27,2024-02-22,103,1,1,0
27,2024-02-23,50,8,1,2
27,2024-02-24,100,9,1,1
27,2024-02-25,52,4,1,0
27,2024-02-26,91,9,1,3
27,2024-02-27,79,5,0,0
27,2024-02-28,96,9,1,2
27,2024-02-29,103,3,1,0
27,2024-03-01,78,7,1,2
27,2024-03-02,107,6,1,0
27,2024-03-03,109,4,1,2
27,2024-03-04,79,8,1,2
27,2024-03-05,70,4,1,3
27,2024-03-06,147,6,1,2
27,2024-03-07,123,4,1,0
27,2024-03-08,132,7,1,3
27,2024-03-09,124,1,1,0
27,2024-03-10,149,0,1,3
27,2024-03-11,59,6,1,3
27,2024-03-12,57,1,1,2
27,2024-03-13,136,5,0,2
27,2024-03-14,72,6,0,0
27,2024-03-15,64,1,0,1
27,2024-03-16,113,6,1,1
27,2024-03-17,102,6,1,3
27,2024-03-18,73,9,1,3
27,2024-03-19,106,9,1,1
27,2024-03-20,79,5,1,2
27,2024-03-21,82,4,1,0
27,2024-03-22,80,2,1,2
27,2024-03-23,118,1,1,3
27,2024-03-24,90,1,1,2
27,2024-03-25,133,7,1,2
27,2024-03-26,136,4,0,0
27,2024-03-27,146,4,1,1
27,2024-03-28,74,6,1,0
27,2024-03-29,117,7,1,0
27,2024-03-30,124,8,1,2
27,2024-03-31,132,4,0,3
28,2024-01-01,130,1,1,0
28,2024-01-02,68,3,1,2
28,2024-01-03,66,4,0,2
28,2024-01-04,86,2,1,3
